id,category,sentiment,tweet_text
3840,Cyberpunk2077,Neutral,"""Punk 2077"" is an open world, an adventure story set in the Night City, a metropolis obsessed with power, glamour, and body modification."
3840,Cyberpunk2077,Neutral,"Cyberpunk 2077 is another open-world, action-adventure story set in Night City, a capital obsessed with power, glamour and body modification..."
3840,Cyberpunk2077,Neutral,"Cyberpunk 2077 is an improvised open - ending world, action - adventure short story set in the Night City, as a megalopolis obsessed with power, glamour power and lethal body modification..."
2466,Borderlands,Positive,I am here... With Samsung that is full of homeworks. Away from ps4 and Samsung that won't play fort. And have 1700... Want psycho. Will get him. I am borderlands and Overwatch fan and he is Psycho and Junkratt
2466,Borderlands,Positive,"I'm here... with Samsung, that's full of homework. Away from PS4 and Samsung that won't continue to play. And have 1700... want Psycho. Will get him. I'm a frontier commuter and Overwatch fan and he's Psycho and Junkratt"
2466,Borderlands,Positive,"I'm here... With Samsung, which is full of home affairs. Away from F4 and Samsung that won't play fort. And have 1700... Want psycho. Want him. I am borderlands and Overwatch fan and he is Psycho and Jratt"
2466,Borderlands,Positive,I am here... With Samsung that is full of homeworks. Away from ps4 and Samsung that we play fort. And have 1700... Want psycho. Will get paid. I am borderlands and Overwatch s and he is Psycho... Awesome
2466,Borderlands,Positive,Now I am happy here... With Samsung that is full lots of homeworks. Be Away from ps4 and of Samsung that is won't the play fort. And have the 1700... Want psycho. Will get him. I am borderlands and Overwatch and fan and he said is Psycho and Junkratt
2466,Borderlands,Positive,I am here... and Samsung like is full fucking homeworks. Phone from ps4 and Samsung that has't play fort. will have 1700... Want psycho. Will have me. I am borderlands and Overwatch fan and this is Psycho and Junkratt
9390,Overwatch,Irrelevant,The Best Way to Protect the Samsung Galaxy Note10+ buff.ly/2zkjIhU  . .  
9390,Overwatch,Irrelevant,The best way to protect the Samsung Galaxy Note10 + buff.ly / 2zkjIhU.
9390,Overwatch,Irrelevant,The best way to protect Samsung Galaxy Note10 + buff.ly / 2zkjU.
9390,Overwatch,Irrelevant,The Best Way to Protect the Samsung Galaxy Note10+ buff.ly/2zkjIhU <unk> }
9390,Overwatch,Irrelevant,2010 The Best Way Book to Protect On the Samsung Galaxy Pocket Note10 + is buff. ly / 2zkjIhU..
9390,Overwatch,Irrelevant,The Best Way to Protect HD Samsung Galaxy HD+ HD.ly/2zkjIhU..
9422,Overwatch,Irrelevant,The Best Way to Protect the Samsung Galaxy Note10+ buff.ly/2zkjIhU  . .  
9422,Overwatch,Irrelevant,The best way to protect the Samsung Galaxy Note10 + buff.ly / 2zkjIhU.
9422,Overwatch,Irrelevant,The best way to protect Samsung Galaxy Note10 + buff.ly / 2zkjU.
9422,Overwatch,Irrelevant,The Best Way to Protect the Samsung Galaxy Note10+ buff.ly/2zkjIhU <unk> ^
9422,Overwatch,Irrelevant,The Best Perfect Way to Protect All the Planet Samsung Galaxy Note10 + By buff. ly / The 2zkjIhU..
9422,Overwatch,Irrelevant,The Easy Way Till Protect the Samsung Galaxy Note10+ Insurance.ly/2zkjIhU..
13032,Xbox(Xseries),Positive,"<unk>.. No, the PS5 wonât score anywhere near the graphics the Samsung Wii Sport 7: The images prove it - NotebookCheck.net News notebookcheck.net/No-the-PS5-won..."
4495,Google,Negative,@SamsungMobileUS I opened @Google Streetview on my Samsung and next thing my phone screen stopped working properly till now. Can y'all please explain
4495,Google,Negative,@ SamsungMobileUS I opened @ Google Streetview on my Samsung and next thing I know my phone screen was not working properly.
4495,Google,Negative,@ SamMobileUS I opened @ Google Streetview on my Samsung and now my phone screen has stopped working properly.
4495,Google,Negative,@SamsungMobileUS I opened @Google Streetview on my Samsung the next thing my phone screen stopped working properly till yesterday. Should y'all please explain
4495,Google,Negative,@SamsungMobileUS I opened @Google Streetview on from my expensive Samsung tablet and next thing my phone screen stopped working properly till late now. I Can this y'all please explain
4495,Google,Negative,@SamsungMobileUS We opened @Google Streetview on my Samsung and next thing my phone screen continued playing properly till 9:30. Can y'all ever explain
4625,Google,Neutral,"Anonymous. I am using FOUAD version of Samsung's app. and unable for take backup in Google drive, may u Support the"
4726,Google,Neutral,"[Stupid, stupid, stupid! We'll let smarter, cheaper and faster rivals do this. @TCL @ONN] @Google, @Apple, @Amazon @Samsung @Sony Home-bound users fume as video apps do not sync with TVs. news.trust.org/item/202003252â¦"
4726,Google,Neutral,"[Stupid, stupid, stupid! We let smarter, cheaper and faster rivals do that. @ TCL @ ONN] @ Google, @ Apple, @ Amazon @ Samsung @ Sony Home-bound users smoke because video apps don't sync with televisions. news.trust.org / item / 202003252..."
4726,Google,Neutral,"[Stupid, stupid, stupid! We'll let it be smarter, cheaper, and faster competitors. @ TCL @ ONN] @ Google, @ Apple, @ Amazon @ Samsung @ Sony Home-bound users fume as video applications do not syncing with fresh."
4726,Google,Neutral,"[Stupid, stupid, stupid! We'll let smaller, cheaper if faster rivals do this. @TCL @ONN] @Google, @Apple, @Amazon @Samsung @Sony Tor-bound users fume as TOR services are not sync with Facebook. news.trust.org/item/202003252â¦"
4726,Google,Neutral,"[ 5 Stupid, stupid, stupid! We'da ll let smarter, cheaper and faster rivals do this. @TCL @ONN ] @Google, 2nd @Apple, @Amazon @Samsung 3 @Sony Home - bound internet users fume as many video apps do to not sync with TVs. www news. trust. and org / item / 1 202003252 â¦"
6525,Fortnite,Irrelevant,@trvisXX sorry i called you a black skin in fortnite battle royale on my samsung galaxy phone
6525,Fortnite,Irrelevant,@ trvisXX sorry for calling you black skin in the fortnightly Battle Royale on my Samsung Galaxy phone
6525,Fortnite,Irrelevant,@trvisXX sorry just called you a black skin in fortnite battle royale on ur samsung galaxy phone
6525,Fortnite,Irrelevant,@trvisXX sorry i called you an a black leather skin boy in fortnite a battle royale on my samsung da galaxy phone
6525,Fortnite,Irrelevant,@trvisXX sorry i called you on death skin in a battle die on my samsung galaxy phone
6641,Fortnite,Irrelevant,The Best Way to Protect the Samsung Galaxy Note10+ buff.ly/2zkjIhU  . .  
6641,Fortnite,Irrelevant,The best way to protect the Samsung Galaxy Note10 + buff.ly / 2zkjIhU.
6641,Fortnite,Irrelevant,The best way to protect Samsung Galaxy Note10 + buff.ly / 2zkjU.
6641,Fortnite,Irrelevant,The Best Way to Use the Samsung Galaxy Note10+ buff.ly/2zkjIhU <unk>.
6641,Fortnite,Irrelevant,2012 The Best Way Forward to Protect the Galaxy Samsung Galaxy Samsung Note10 + buff. ly / by 2zkjIhU..
8284,Microsoft,Positive,This is a great tool. I love the Samsung Electronics and Microsoft partnership! .  ttps://lnkd.in/gx-f-Zm lnkd.in/gBcHDGK
8284,Microsoft,Positive,I love the partnership between Samsung Electronics and Microsoft!. ttps: / / lnkd.in / gx-f-Zm lnkd.in / gBcHDGK
8284,Microsoft,Positive,This is a great tool. I like the Samsung-Microsoft partnership!. ttp: / / kinin / gx-f-Zm-kinin / gBcGK
8284,Microsoft,Positive,This just a simple tool. I love you Samsung Electronics / Microsoft partnership!.  ttps://lnkd.in/gx-f-Zm lnkd.in/gBcHDGK
8284,Microsoft,Positive,This one is still a great tool. I love the current Samsung Smart Electronics and Microsoft software partnership!. ttps : / / 12 lnkd. in / gx - f - 6 Zm of lnkd. in / 6 gBcHDGK
8284,Microsoft,Positive,Studio is a great tool. Also applaud the Samsung Film World Digital partnership!. ttps://lnkd.in/gx-f-Zm lnkd.in/gBcHDGK
8312,Microsoft,Negative,@Microsoft Why do I pay for WORD when it functions so poorly on my @SamsungUS Chromebook? . 
8312,Microsoft,Negative,@ Microsoft Why do I pay for WORD when it works so poorly on my @ SamsungUS Chromebook?.
8312,Microsoft,Negative,The @Microsoft Why do I not pay for WORD when when it functions like so fucking poorly on my @SamsungUS Chromebook?.
8312,Microsoft,Negative,@Microsoft what do I pay the WORD when English is so poorly on my @SamsungUS Chromebook?.
10105,PlayerUnknownsBattlegrounds(PUBG),Neutral,"Liked on YouTube: Samsung Galaxy Note10 Smartphones Unboxing - Fortnite Battle Royale, Minecraft, PUBG buff.ly/32au6p2 buff.ly/348B6of https://t.co/lbc4oQdMci"
10105,PlayerUnknownsBattlegrounds(PUBG),Neutral,"Popular on YouTube: Samsung Galaxy Note10 Smartphones Unboxing - Fortnite Battle Royale, Minecraft, PUBG buff.ly / 32au6p2 buff.ly / 348B6of https: / / t.co / lbc4oQdMci"
10105,PlayerUnknownsBattlegrounds(PUBG),Neutral,"Liked on YouTube: Samsung Galaxy Note10, Unboxing - Battle Royale, Minecraft, PUBG buff.ly / 32au6p2 buff.ly / 348B6of"
10105,PlayerUnknownsBattlegrounds(PUBG),Neutral,"Liked on Instagram: Samsung Mi Note10 Smartphones Unboxing + Fortnite Battle Royale, Minecraft, video buff.ly/32au6p2 buff.ly/348B6of https://t.co/lbc4oQdMci]"
10105,PlayerUnknownsBattlegrounds(PUBG),Neutral,"Liked in on... YouTube : Samsung Galaxy Note10 Smartphones TV Unboxing - Fortnite The Battle Prize Royale, Minecraft, PUBG B buff. ly / 32au6p2 HD buff. z ly / 8 348B6of 1 https://t.co/lbc4oQdMci ]"
10105,PlayerUnknownsBattlegrounds(PUBG),Neutral,"Liked on YouTube: Samsung Galaxy Samsung Special Unboxing - Star Court Royale, Minecraft, PUBG Review.ly/32au6p2 review.ly/348B6of<unk>]"
11658,Verizon,Neutral,Samsung Electronics Wins $6.6 Billion Verizon Order For NetworkÂ Equipment rwinkle.com/2020/09/07/samâ¦
11658,Verizon,Neutral,Samsung Electronics wins $6.6 billion Verizon contract for network equipment rwinkle.com / 2020 / 09 / 07 / sam...
11658,Verizon,Neutral,Samsung wins $6.6 billion from Verizon in order for network equipment rwind.com / 2020 / 09 / 07 /...
11658,Verizon,Neutral,Samsung Electronics Wins $6.6 Billion Verizon Order from Nokia rwinkle.com/2020/09/07/samâ¦
11658,Verizon,Neutral,Samsung Consumer Electronics Wins $ 6. 6 Billion for Verizon Order For Network and Equipment rwinkle. com / 2020 / 09 / 31 07 / 2011 sam â¦
11917,Verizon,Neutral,"There's times when I miss the old no-cell-phone days.. . Could leave the house & ACKSHULLY leave the f'n house, and get away from everything & everybody for a while.. . Now - Verizon/Samsung Prison - 24/7.. . Ma Bell never contacted my ass on the road... . I like a cord on a dam phone.!"
11917,Verizon,Neutral,There are times when I miss the old days without a cell phone... I could leave the house and leave the f'n house ACKSHULLY and get away from everything and everyone for a while... Now - Verizon / Samsung Prison - 24 / 7... Ma Bell never contacted my ass on the street... I like a cable on the dam phone.
11917,Verizon,Neutral,"There's times when I miss the old no-cell-phone days... Could leave the house & ACKSHULLY leave the f'n house, and get away from everything & everyone for a while... Now - Verizon / Samsung Prison - 24 / 7... Ma Bell never contact my ass on the road.... I like a cord on a dam phone.!"
11917,Verizon,Neutral,"There's times when you treasure the old no-cell-phone days... Could leave the house & ACKSHULLY leave the f'n house, and walked away from everything & anywhere in a while.. â¦ Now - Verizon/Samsung Prison - 25/7... Ma Bell never contacted my ass on the road.... I like a cord on a dam phone.!"
11917,Verizon,Neutral,"There's times when I miss the boring old no - charge cell - cell phone days... Could 2 leave the house & ACKSHULLY leave the f'n house, somehow and get away from everything & everybody for such a while... Now - Verizon / Samsung Prison - 24 / 7... Ma Bell never contacted my ass yesterday on really the road.... I like a cord on a fucking dam wall phone.!"
11917,Verizon,Neutral,"those's times when I miss out good no-cell-phone time... Just leave the house & ACKSHULLY leave the f'n house, Just get away v someone & everything for a while... Now - Verizon/Samsung Prison - 24/7... Ma Bell never contacted my ass in the road.... I like a cord on a dam phone.!"
6824,johnson&johnson,Neutral,"China Closes Foxconn, Johnson & Johnson, And Samsung Factories Amid Virus Outbreak truepundit.com/china-closes-fâ¦"
6824,johnson&johnson,Neutral,"China shuts down Foxconn, Johnson & Johnson and Samsung factories amid virus outbreak truepundit.com / china-closes-f..."
6824,johnson&johnson,Neutral,"China closes Foxconn, Johnson & Johnson, and Samsung Factories Amid..."
6824,johnson&johnson,Neutral,"China Close Foxconn, Johnson & Johnson, And Samsung Factories Amid Virus Roundup 101.com/china-closes-fâ¦"
6824,johnson&johnson,Neutral,"China Medical Closes Foxconn, South Johnson & West Johnson, China And Samsung Factories to Amid Virus Outbreak truepundit. via com / Sino china - closes - f â¦"
6824,johnson&johnson,Neutral,"China Value Foxconn, Johnson & Reed, Buy Samsung Factories Patent Virus at truepundit.com/china-closes-f..."
6828,johnson&johnson,Neutral,"China Closes Foxconn, Johnson & Johnson, And Samsung Factories Amid Virus Outbreak activistpost.com/2020/01/china-â¦ via @activistpost"
6828,johnson&johnson,Neutral,"China to close Foxconn, Johnson & Johnson and Samsung factories amid virus outbreak activistpost.com / 2020 / 01 / china-... via @ activistpost"
6828,johnson&johnson,Neutral,"China shuts down Foxconn, Johnson & Johnson and Samsung Factories Mid Outbreak activistpost.com / 2020 / 01 / china-... via @ activistpost"
6828,johnson&johnson,Neutral,"Beijing China Silicon Closes Foxconn, Sony Johnson & Johnson, Google And Samsung Noise Factories Amid Chemical Virus Outbreak At activistpost. or com / 2020 / 01 / china - â¦ via @activistpost"
6828,johnson&johnson,Neutral,"China Closes Foxconn, Blair and Brown, And Samsung Take China Virus Outbreak activistpost.com/2020/01/china-... via via"
6999,johnson&johnson,Neutral,"China ClosesÂ Foxconn, Johnson & Johnson, And Samsung Factories Amid Virus OutbreakÂ  libertarianhub.com/2020/01/27/chiâ¦ https://t.co/cLTmh7bC2m"
6999,johnson&johnson,Neutral,"China shuts factories of Foxconn, Johnson & Johnson and Samsung amid virus outbreak libertarianhub.com / 2020 / 01 / 27 / chi... https: / / t.co / cLTmh7bC2m"
6999,johnson&johnson,Neutral,"China closes Foxconn, Johnson & Johnson and Samsung Factories Mid Outbreak libertarianhub.com / 2020 / 01 / 27 / chi..."
6999,johnson&johnson,Neutral,"China Tobacco, Dow & Johnson, And Samsung Factories Following Virus OutbreakÂ  libertarianhub.com/2020/01/27/chiâ¦ https://t.co/cLTmh7bC2m]"
6999,johnson&johnson,Neutral,"China Closes to Foxconn, Johnson & Mead Johnson, Denver And Beyond Samsung Factories have Amid China Virus Outbreak libertarianhub. com / May 2020 / 01 / April 27 / chi â¦ or https://t.co/cLTmh7bC2m ]"
6999,johnson&johnson,Neutral,"Buy Yahoo Facebook, Johnson But Johnson, And Samsung Factories Cancer Virus by libertarianhub.com/2020/01/27/chi... https://t.co/cLTmh7bC2m]"
8999,Nvidia,Irrelevant,i really regret buying a motherboard from Samsung after the shady shit they've pulled recently
9059,Nvidia,Positive,more picture of Samsung. The Folding@Home distributed folder network has automatic CUDA support. watchbha.xyz/another-succes...
9075,Nvidia,Positive,Samsung is guilty of copying NVIDIA
9075,Nvidia,Positive,Samsung guilty of copying NVIDIA
9075,Nvidia,Positive,Samsung guilty of copying NVIDIA
9075,Nvidia,Positive,Samsung is wary of copying NVIDIA
9075,Nvidia,Positive,Samsung is still guilty of the copying NVIDIA
2453,Borderlands,Positive,"This latest April patch + mini DLC for Ultimate Borderlands Online 3 is amazing. The story events, the brand new level difficulty modifiers, the ramp to up power in gear stats, all combine to make the game fresh yet again."
2541,Borderlands,Neutral,"I really like Randy Pitchford, he's been nothing but helpful to me. I hope this is all a mix up."
2541,Borderlands,Neutral,"I really like Randy Pitchford, he just helped me. I hope it's all a mix-up."
2541,Borderlands,Neutral,"I really like Randy Pitchford, he's helped me a lot."
2541,Borderlands,Neutral,"I really like Randy Pitchford, he's been nothing but great to me. I realize this is all a mix up."
2541,Borderlands,Neutral,"I really like Randy Pitchford, but he's been nothing but fucking helpful to get me. Like I hope this is this all a mix up."
2541,Borderlands,Neutral,"I really like Randy Pitchford, and's been nothing but helpful through me. I hope things is all a mix with."
2552,Borderlands,Negative,borderlands 3 sucks why are yall giving money to randy pitchford? go borrow the other games from a friend. they're actually good
2552,Borderlands,Negative,borderlands 3 sucks why give yall money to randy pitchford? go borrow the other games from a friend. they are actually good
2552,Borderlands,Negative,borderlands 3 sucks why are yall giving money to random pitchford? go borrow the other games from a friend. they're actually good
2552,Borderlands,Negative,borderlands 3 sucks why are yall giving money to randy pitchford? go borrow the other games from a cd. they're actually great
2552,Borderlands,Negative,borderlands 3 sucks why are yall boy giving money to that randy pitchford? Just go borrow the same other games from a mutual friend. they're really actually good
2552,Borderlands,Negative,borderlands now open or are yall giving money on randy pitchford? go borrow the other games from a friend. they're actually good
2570,Borderlands,Positive,HOW HAS IT BEEN A WHOLE YEAR?. Last year I had the legit pleasure of working with @2K_ANZ (and the don @Pez_Bro) on this custom @Borderlands themed @PlayStationAU 4.. . Oh what a time. Would love to work with the brand again for sureee! Still one of my favourite jobs.. . @poscauk pic.twitter.com/lN9snb7jSn
2570,Borderlands,Positive,HOW HAPPENED IT ALL YEAR?. Last year I had the legitimate pleasure of working with @ 2K _ ANZ (and the don @ Pez _ Bro) on this custom @ Borderlands themed @ PlayStationAU 4... Oh what a time. Would love to work with the brand again to make sure! Still one of my favorite jobs... @ poscauk pic.twitter.com / lN9snb7jSn
2570,Borderlands,Positive,HOW HAS IT BEEN A WHOLE YEAR?. Last year I had the legit pleasure of working with RhandlerR (and the don RhandlerR on this custom RhandlerR themed RhandlerR 4.. . Oh what a time. Would love to work with the brand again for sureee! Still one of my favourite jobs.. . RhandlerR pic.twitter.com/lN9snb7jSn
2570,Borderlands,Positive,N HOW HAS IT BEEN A WHOLE YEAR?. Last year I had the legit pleasure of working with RhandlerR (and the don RhandlerR on this custom RhandlerR themed RhandlerR 4.. . Oh what a time. Would love to work with the brand again for sureee! Still one of my favourite jobs.. . RhandlerR pic.twitter.com/lN9snb7jSn
2634,Borderlands,Positive,"My favorite games of 2019, no particular order:. Borderlands 3. Rage 2. The Outer Worlds. Control. Death Stranding. Metro Exodus. Days Gone. Also played  The walking dead Final season, didn't really like it.. Life is strange season 2 was good but not great."
2634,Borderlands,Positive,"My favorite games of 2019, without special order:. Borderlands 3. Rage 2. The Outer Worlds. Control. Death Stranding. Metro Exodus. Days Gone. Also played The Walking Dead final season, I did not really like.. Life is strange season 2 was good but not great."
2634,Borderlands,Positive,"My favorite games for 2019, no special order:.. Borderlands 3. Rage 2. OWorlds. Control. Death Stranding. Metro Exodus. Days Gone. Also played The Walking Dead Final season, didn't really like it.. Life Strange Season 2 was good, but not great."
9330,Overwatch,Irrelevant,Having Fun with Friends (maybe some comp...maybe). twitch.tv/overwatchmouseâ¦.  
9330,Overwatch,Irrelevant,Fun with friends (maybe a few mates... maybe). twitch.tv / overwatchmouse....
9330,Overwatch,Irrelevant,Having Fun with Friends (maybe some comp...maybe). twitch.tv/overwatchmouseâ¦.  
9330,Overwatch,Irrelevant,as Having Fun with Friends (maybe some comp...maybe). twitch.tv/overwatchmouseâ¦.  
4203,CS-GO,Neutral,".  CS:GO 2020 so far: . . - Mousesports falling off from a clif, nowhere to be found . . . - NaâVi showed brilliance & disappeared .  . . - Astralis a burned out master class team .  . . - Liquid facing an enormous identity crisis .  . . - Has anyone seen MIBR? Points for trying, but.. . "
4203,CS-GO,Neutral,". CS: GO 2020 so far:... - Mouse sport falling off a cliff, nowhere to be found.... - Na'Vi shone and disappeared.... - Astralis a burnt-out master team.... - Fluid facing an enormous identity crisis.... - Has anyone seen MIBR? Points for trying, but..."
4203,CS-GO,Neutral,". from CS : GO 2020 so far :.. - The Mousesports falling horizontally off from top a clif, nowhere to be found... - Na â and Vi showed laser brilliance & disappeared... - Astralis presented a completely burned out master class team... - Liquid facing is an often enormous identity crisis... - Has anyone seen MIBR? Points for trying, but..."
4203,CS-GO,Neutral,". CS:GO 2020 so far:.. - Mousesports falling in from a clif, nowhere to the known... - NaâVi interviewed again & disappeared... - About a burnt out master class team... - Liquid facing its enormous identity crisis... - Has somebody seen MIBR? Points for trying, anyone..."
7375,LeagueOfLegends,Negative,"@LeagueOfLegends @riotgames Am I the only one who, since the patch, has a problem with sensitivity of mouse on MAC OS ? it is very frustrating since I didnt chance my setup, yet everything feels different. Do you have any idea ?"
7375,LeagueOfLegends,Negative,"@ LeagueOfLegends @ riotgames Am I the only one who has a problem with the sensitivity of the mouse on MAC OS since the patch? It's very frustrating because I didn't choose my setup randomly, but everything feels different. Do you have a clue?"
7375,LeagueOfLegends,Negative,"@ LeagueOfLegends @ riotgames Am I the only one who, since the patch, has had problems with mouse sensitivity on MAC OS?"
7375,LeagueOfLegends,Negative,"@LeagueOfLegends @riotgames Am I your only one who, after the patch, has a problem with sensitivity of mouse or MAC OS? it<unk> very frustrating as I didnt chance my setup, yet everything feels different. Do you have any idea?"
7375,LeagueOfLegends,Negative,"16 @LeagueOfLegends @riotgames Am I the only one present who, ever since the patch, has a problem with sensitivity of mouse on MAC OS? it is very frustrating though since I didnt chance anything my little setup, yet... everything feels different. 3 Do do you have that any idea?"
7375,LeagueOfLegends,Negative,"@LeagueOfLegends Q Am I the only one who, since the patch, have a trouble with sensitivity of mouse or MAC keyboard? it gets very frustrating since I didnt know my setup, yet everything fits different. Do you have any idea?"
7564,LeagueOfLegends,Irrelevant,the constant mouse clicking is what always got me
7564,LeagueOfLegends,Irrelevant,the constant clicking with the mouse is what brought me to it again and again
7564,LeagueOfLegends,Irrelevant,the constant mouse clicking is what<unk> got me
7564,LeagueOfLegends,Irrelevant,the constant mouse clicking is what always ever got me
7564,LeagueOfLegends,Irrelevant,Your constant mouse clicking is what always got me
8249,Microsoft,Neutral,"Google docs is a serviceable writing and reading program but its widow and mouse control is garbage, and it reacts real pictures only a little better than Microsoft Word."
29,Amazon,Neutral,Google One hundred of the 10 most popular deals at Apple Amazon today was on the original Garmin Forerunner 645 which is still under $ 220 - amzn. to / kg 3147hFA..
81,Amazon,Neutral,"Amazon Best Sellers : Best 2 in 1 Laptop Open Computers.. Acer or Spin II 11 to 2 - in - 1 Convertible 11. 6 "" Media HD on Touchscreen on WLED - Backlit Chromebook, Intel Celeron N3350 Processor, 4GB Memory, 32GB eMMC, Bluetooth, Apple WiFi, Webcam, Google Android Chrome OS OS, Obsidian Black.. â¦ ift. tt / 2S0OdDA"
92,Amazon,Neutral,Google and Apple remain incapable of challenging Amazonâs smart speakerÂ dominance tech.dsmenders.com/google-and-appâ¦ https://t.co/QtzaFAcgKu
92,Amazon,Neutral,Google and Apple continue to be unable to challenge Amazon's dominance in smart speakers tech.dsmenders.com / google-and-app... https: / / t.co / QtzaFAcgKu
92,Amazon,Neutral,Google and Apple remain unable to challenge Amazon's dominance in the field of smart speakers tech.menders.com / google-and-app...
92,Amazon,Neutral,Google and Apple remain mum on challenging Amazonâs smart speakerÂ dominance tech.dsmenders.com/google-and-appâ¦ 1]
92,Amazon,Neutral,because Google Earth and Big Apple currently remain incapable of challenging Amazon lines â Amazon s smart speaker dominance tech. dsmenders. com / google - and - app â¦... https://t.co/QtzaFAcgKu ]
136,Amazon,Negative,"fyi, your algorithms are failing to award credit. . Despite the actual credit that I have, because I have never subjugated myself to the system. . Amazon won't even lend me $$ at 27%. Think about that!. . Apple won't either. . Everyone already knows @Equifax is compromised, so . ð¤. ð¤³. ð¤·. â.  pic.twitter.com/1tNmB1pVOW"
136,Amazon,Negative,"fyi, your algorithms fail in lending.. Despite the actual credit I have because I never submitted to the system.. Amazon won't even lend me $$$to 27%. Think about it!.. Apple won't either... Everyone already knows that @ Equifax is compromised, so.... pic.twitter.com / 1tNmB1pVOW"
136,Amazon,Negative,"Think about it!... Apple won't give either.... Everyone already knows that @ Equifax is a kompromat, so..... pic.factNmB1pVOW..........................................................................."
136,Amazon,Negative,"fyi, your algorithms are failing to award credit. . Despite the actual credit that I have, because I have never subjugated myself to the system. . Amazon won't even lend me $$ at 27%. Think about that!. . Apple won't either. . Everyone already knows RhandlerR is compromised, so . ð¤. ð¤³. ð¤·. â.  pic.twitter.com/1tNmB1pVOW"
136,Amazon,Negative,"and fyi, your algorithms are failing to award credit. . Despite the actual credit that I have, because I have never subjugated myself to the system. . Amazon won't even lend me $$ at 27%. Think about that!. . Apple won't either. . Everyone already knows RhandlerR is compromised, so . ð¤. ð¤³. ð¤·. â.  pic.twitter.com/1tNmB1pVOW"
193,Amazon,Neutral,"PERFECT QUESTIONS -------------. . Amazon, Apple will all go down when we have a big bear market:  Jim Rogers ecoti.in/UN4Osb via @economictimes"
193,Amazon,Neutral,"PERFECT QUESTIONS -------------.. Amazon, Apple will all perish if we have a big bear market: Jim Rogers / UN4Osb via @ economictimes"
193,Amazon,Neutral,"PERFECT QUESTIONS -------... Amazon, Apple all fall when we have a big bear market: Jim Rogers ecoti.in / UN4Osb via @ ctimes"
193,Amazon,Neutral,"PERFECT QUESTIONS -------------.. Amazon, Apple We all get down when we see a big bear Macro:  Jim Rogers ecoti.in/UN4Osb via @economictimes"
193,Amazon,Neutral,"PERFECT 3 QUESTIONS - - - - - - - - - - - - -.. Amazon, Apple will all likely go way down when we truly have reached a bigger big bear market : by Jim Rogers ecoti. and in / u UN4Osb via William @economictimes"
193,Amazon,Neutral,"PERFECT QUESTIONS -------------.. Amazon, Apple will always come down after they experience our big bear market: Jim Palmer via.in/UN4Osb via @economictimes"
196,Amazon,Negative,Between apple & amazon ion know who the worst when it comes to taking my damn money
196,Amazon,Negative,Between Apple and Amazon ions know who's worst when it comes to taking my damn money
11963,Verizon,Negative,"Well last week pretty much sucked. Sick for two days, then my very reliable Motorola Force Z died on Christmas Day.  Verizon store wouldn't let me replace it (long story). Had to order online, ordered overnight, but the system reset to 2 Day.  This week so far so good."
11963,Verizon,Negative,"Well, last week I was pretty sucked in. Two days ill, then my very reliable Motorola Force Z died on Christmas Day. Verizon store didn't let me replace it (long history). Had to order online, ordered overnight, but the system was reset to 2 days. This week so far so good."
11963,Verizon,Negative,"Well last week pretty much sucked. Sick for two days, then my very reliable Motorola Force Z died on Christmas Day. The Verizon store wouldn't let me replace it (a long story)."
11963,Verizon,Negative,"Well last week pretty much sucked. Sick for two days, then unfortunately very reliable Motorola Blade Z died on Christmas Day.  Verizon store wouldn't let me replace it (long story). Had to order online, tried twice, but the system went to 2 Day.  This week so â¦ so good."
11963,Verizon,Negative,"Well last week pretty much sucked. Sick for two days, so then my already very reliable Motorola Force Z died on the Christmas Day. While Verizon store wouldn't t really let me replace it ( long no story ). So Had to bring order online, ordered overnight, but the system reset to 2 Day. This week so just far so good."
